Level	Rule Name	Subject	Property	Value
INFO	lowercase_definition	OAE:0002792	IAO:0000115	a pain AE that has marked discomfort related to a limb or an organ that is removed from or is not physically part of the body.
INFO	lowercase_definition	OAE:0002793	IAO:0000115	a pain AE that has  marked discomfort sensation in the skin covering the top and the back of the head.
INFO	lowercase_definition	OAE:0002794	IAO:0000115	a pregnancy AE that has  an unexpected pregnancy at the time of conception.
INFO	lowercase_definition	OAE:0002795	IAO:0000115	a urinary tract disoder  AE that has  blockage of the normal flow of contents of the urinary tract.
INFO	lowercase_definition	OAE:0002796	IAO:0000115	a fistula AE that has an abnormal communication between the vagina and another organ or anatomic site.
INFO	lowercase_definition	OAE:0002797	IAO:0000115	a fistula AE that has an abnormal communication between any part of the urinary system and another organ or anatomic site.
INFO	lowercase_definition	OAE:0002798	IAO:0000115	a male reproductive system AE that has  laboratory test results that indicate complete absence of spermatozoa in the semen.
INFO	lowercase_definition	OAE:0002799	IAO:0000115	a renal failure AE that has  gradual and usually permanent loss of kidney function resulting in renal failure.
INFO	lowercase_definition	OAE:0002800	IAO:0000115	a behavior and neurological AE that has a deterioration in the ability to concentrate.
INFO	lowercase_definition	OAE:0002801	IAO:0000115	a fetal disorder AE that has  inhibition of fetal growth resulting in the inability of the fetus to achieve its potential weight.
INFO	lowercase_definition	OAE:0002802	IAO:0000115	a menstrual disorder AE that has  ovarian failure before the age of 40. Symptoms include hot flashes, night sweats, mood swings and a decrease in sex drive.
INFO	lowercase_definition	OAE:0002803	IAO:0000115	a tumor AE that has  leukemia arising as a result of the mutagenic effect of chemotherapy agents.
INFO	lowercase_definition	OAE:0002804	IAO:0000115	a fistula AE that has an abnormal communication between a bronchus and the pleural cavity.
INFO	lowercase_definition	OAE:0002805	IAO:0000115	a pain AE that has a sensation of marked discomfort in the urinary tract.
INFO	lowercase_definition	OAE:0002806	IAO:0000115	a female reproductive system AE that has underdevelopment of the breast.
INFO	lowercase_definition	OAE:0002807	IAO:0000115	a medical intervention that refers to any series of pre-defined steps that should be followed to achieve a desired result.
INFO	lowercase_definition	OAE:0002808	IAO:0000115	an AE that occurs in an incision site.
INFO	lowercase_definition	OAE:0002809	IAO:0000115	a medical intervention site that is used for incision for a surgery.
INFO	lowercase_definition	OAE:0002810	IAO:0000115	a hymphedema AE that has trace thickening or faint discoloration
INFO	lowercase_definition	OAE:0002811	IAO:0000115	a hymphedema AE that has marked discoloration; leathery skin texture; papillary formation; limiting instrumental ADL
INFO	lowercase_definition	OAE:0002812	IAO:0000115	a superior vena cava syndrome AE that has asymptomatic; incidental finding of SVC thrombosis
INFO	lowercase_definition	OAE:0002813	IAO:0000115	a superior vena cava syndrome AEthat has symptomatic; medical intervention indicated (e.g., anticoagulation, radiation or chemotherapy)
INFO	lowercase_definition	OAE:0002814	IAO:0000115	a superior vena cava syndrome AE that has severe symptoms; multi-modality intervention indicated (e.g., anticoagulation, chemotherapy, radiation, stenting)
INFO	lowercase_definition	OAE:0002815	IAO:0000115	a superior vena cava syndrome AE that has life-threatening consequences; urgent multi-modality intervention indicated (e.g., lysis, thrombectomy, surgery)
INFO	lowercase_definition	OAE:0002816	IAO:0000115	a thromboembolic event AE that has venous thrombosis (e.g., superficial thrombosis)
INFO	lowercase_definition	OAE:0002817	IAO:0000115	a thromboembolic event AE that has venous thrombosis (e.g., uncomplicated deep vein thrombosis), medical intervention indicated
INFO	lowercase_definition	OAE:0002818	IAO:0000115	a thromboembolic event AE that has thrombosis (e.g., uncomplicated pulmonary embolism [venous], non-embolic cardiac mural [arterial] thrombus), medical intervention indicated
INFO	lowercase_definition	OAE:0002819	IAO:0000115	a thromboembolic event AE that has life-threatening (e.g., pulmonary embolism, cerebrovascular event, arterial insufficiency); hemodynamic or neurologic instability; urgent intervention indicated
INFO	lowercase_definition	OAE:0002820	IAO:0000115	a visceral arterial ischemia AE that has brief (<24 hrs) episode of ischemia managed medically and without permanent deficit
INFO	lowercase_definition	OAE:0002821	IAO:0000115	a visceral arterial ischemia AE that has prolonged (>=24 hrs) or recurring symptoms and/or invasive intervention indicated
INFO	lowercase_definition	OAE:0002822	IAO:0000115	a menopause AE that the menopause occurres at age 46 - 53 years of age
INFO	lowercase_definition	OAE:0002823	IAO:0000115	a menopause AE that the menopause occurres at age 40 - 45 years of age
INFO	lowercase_definition	OAE:0002824	IAO:0000115	a menopause AE that the menopause occurres before age 40 years of age
INFO	lowercase_definition	OAE:0002825	IAO:0000115	a body odor AE that has mild odor; physician intervention not indicated; self care interventions
INFO	lowercase_definition	OAE:0002826	IAO:0000115	a body odor AE that has pronounced odor; psychosocial impact; patient seeks medical intervention
INFO	lowercase_definition	OAE:0002827	IAO:0000115	a bullous AE that has asymptomatic; blisters covering <10% BSA
INFO	lowercase_definition	OAE:0002828	IAO:0000115	a bullous AE that has blisters covering 10 - 30% BSA; painful blisters; limiting instrumental ADL
INFO	lowercase_definition	OAE:0002829	IAO:0000115	a bullous AE that has blisters covering >30% BSA; limiting self care ADL
INFO	lowercase_definition	OAE:0002830	IAO:0000115	a bullous AE that has blisters covering >30% BSA; associated with fluid or electrolyte abnormalities; ICU care or burn unit indicated
INFO	lowercase_definition	OAE:0002831	IAO:0000115	an erythroderma AE that has erythema covering >90% BSA without associated symptoms; limiting instrumental ADL
INFO	lowercase_definition	OAE:0002832	IAO:0000115	an erythroderma AE that has erythema covering >90% BSA with associated symptoms (e.g., pruritus or tenderness); limiting self care ADL
INFO	lowercase_definition	OAE:0002833	IAO:0000115	an erythroderma AE that has erythema covering >90% BSA with associated fluid or electrolyte abnormalities; ICU care or burn unit indicated
INFO	lowercase_definition	OAE:0002834	IAO:0000115	a fat atrophy AE that is covering <10% BSA and asymptomatic
INFO	lowercase_definition	OAE:0002835	IAO:0000115	a fat atrophy AE that is covering 10 - 30% BSA and associated with erythema or tenderness; limiting instrumental ADL
INFO	lowercase_definition	OAE:0002836	IAO:0000115	a fat atrophy AE that is covering >30% BSA; associated with erythema or tenderness; limiting self-care ADL
INFO	lowercase_definition	OAE:0002837	IAO:0000115	a hirsutism AE that is In women, increase in length, thickness or density of hair in a male distribution that the patient is able to camouflage by periodic shaving, bleaching, or removal of hair
INFO	lowercase_definition	OAE:0002838	IAO:0000115	a hirsutism AE that In women, increase in length, thickness or density of hair in a male distribution that requires daily shaving or consistent destructive means of hair removal to camouflage; associated with psychosocial impact
INFO	lowercase_definition	OAE:0002839	IAO:0000115	a hypertrichosis AE that has increased in length, thickness or density of hair. The patient is either able to camouflage by periodic shaving or removal of hairs or is not concerned enough about the overgrowth to use any form of hair removal
INFO	lowercase_definition	OAE:0002840	IAO:0000115	a hypertrichosis AE that has increased in length, thickness or density of hair at least on the usual exposed areas of the body [face (not limited to beard/moustache area) plus/minus arms] that requires frequent shaving or use of destructive means of hair removal to camouflage; associated with psychosocial impact
INFO	lowercase_definition	OAE:0002841	IAO:0000115	a hypertrichosis AE that has increased in body temperature; limiting self care ADL
INFO	lowercase_definition	OAE:0002842	IAO:0000115	a hypertrichosis AE that has heat stroke
INFO	lowercase_definition	OAE:0002843	IAO:0000115	a lipohypertrophy AE that has asymptomatic and covering <10% BSA
INFO	lowercase_definition	OAE:0002844	IAO:0000115	a lipohypertrophy AE that covers 10 - 30% BSA and associated tenderness; limiting instrumental ADL
INFO	lowercase_definition	OAE:0002845	IAO:0000115	a lipohypertrophy AE that covers >30% BSA and associated tenderness and narcotics or NSAIDs indicated; lipohypertrophy; limiting self care ADL
INFO	lowercase_definition	OAE:0002846	IAO:0000115	a nail loss AE that has asymptomatic separation of the nail bed from the nail plate or nail loss
INFO	lowercase_definition	OAE:0002847	IAO:0000115	a nail loss AE that has symptomatic separation of the nail bed from the nail plate or nail loss; limiting instrumental ADL
INFO	lowercase_definition	OAE:0002848	IAO:0000115	a rash acneiform AE that has papules and/or pustules covering <10% BSA, which may or may not be associated with symptoms of pruritus or tenderness
INFO	lowercase_definition	OAE:0002849	IAO:0000115	a rash acneiform AE that has papules and/or pustules covering 10 - 30% BSA, which may or may not be associated with symptoms of pruritus or tenderness; associated with psychosocial impact; limiting instrumental ADL
INFO	lowercase_definition	OAE:0002850	IAO:0000115	a rash acneiform AE that has papules and/or pustules covering >30% BSA, which may or may not be associated with symptoms of pruritus or tenderness; limiting self care ADL; associated with local superinfection with oral antibiotics indicated
INFO	lowercase_definition	OAE:0002851	IAO:0000115	a rash acneiform AE that has papules and/or pustules covering any % BSA, which may or may not be associated with symptoms of pruritus or tenderness and are associated with extensive superinfection with IV antibiotics indicated; life-threatening consequences
INFO	lowercase_definition	OAE:0002852	IAO:0000115	a rash maculopapular AE that has macules/papules covering <10% BSA with or without symptoms (e.g., pruritus, burning, tightness)
INFO	lowercase_definition	OAE:0002853	IAO:0000115	a rash maculopapular AE that has macules/papules covering 10 - 30% BSA with or without symptoms (e.g., pruritus, burning, tightness); limiting instrumental ADL
INFO	lowercase_definition	OAE:0002854	IAO:0000115	a rash maculopapular AE that has macules/papules covering >30% BSA with or without associated symptoms; limiting self care ADL
INFO	lowercase_definition	OAE:0002855	IAO:0000115	a skin induration AE that has mild induration, able to move skin parallel to plane (sliding) and perpendicular to skin (pinching up)
INFO	lowercase_definition	OAE:0002856	IAO:0000115	a skin induration AE that has moderate induration, able to slide skin, unable to pinch skin; limiting instrumental ADL
INFO	lowercase_definition	OAE:0002857	IAO:0000115	a skin induration AE that has severe induration, unable to slide or pinch skin; limiting joint movement or orifice (e.g., mouth, anus); limiting self care ADL
INFO	lowercase_definition	OAE:0002858	IAO:0000115	a skin induration AE that has generalized; associated with signs or symptoms of impaired breathing or feeding
INFO	lowercase_definition	OAE:0002859	IAO:0000115	a bronchial fistula AE that has symptomatic; tube thoracostomy or medical management indicated; limiting instrumental ADL
